"","Index","Latitude","Longitude","Climate","Population.Status","Weight","Height","Wing.Chord","Colour","Sex","Nesting.Site","Nesting.Height","Number.of.Eggs","Egg.Weight","Flock","Home.Range","Predator.Presence","Predator.Type"
"592","BE",17.25,-88.75,"Coastal","Introduced",29.36,14.74,7.16,"Brown","Female","Shrub",28.39,3,2.8,"E","Small","Yes","Avian"
"593","BE",17.25,-88.75,"Coastal","Introduced",27.48,12.86,6.88,"Black","Female","Tree",807.21,2,2.28,"E","Small","Yes","Avian"
"594","BE",17.25,-88.75,"Coastal","Introduced",28.15,13.54,6.98,"Black","Female","Shrub",29.09,4,2.98,"D","Small","Yes","Avian"
"595","BE",17.25,-88.75,"Coastal","Introduced",30.49,14.38,7.11,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"596","BE",17.25,-88.75,"Coastal","Introduced",29.68,13.57,6.99,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"597","BE",17.25,-88.75,"Coastal","Introduced",30.27,14.15,7.07,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"598","BE",17.25,-88.75,"Coastal","Introduced",32.4,16.28,7.39,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"599","BE",17.25,-88.75,"Coastal","Introduced",29.66,15.04,7.21,"Brown","Female","Shrub",74.27,4,2.87,"E","Small","Yes","Avian"
"600","BE",17.25,-88.75,"Coastal","Introduced",29.16,13.05,6.91,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"601","BE",17.25,-88.75,"Coastal","Introduced",27.79,13.18,6.93,"Black","Female","Tree",1257.61,2,2.37,"D","Small","Yes","Avian"
"602","BE",17.25,-88.75,"Coastal","Introduced",31.8,15.68,7.3,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"603","BE",17.25,-88.75,"Coastal","Introduced",30.04,15.43,7.27,"Black","Female","Shrub",54.04,3,2.53,"E","Small","Yes","Avian"
"604","BE",17.25,-88.75,"Coastal","Introduced",28.78,14.17,7.08,"Black","Female","Shrub",14.69,4,2.93,"D","Small","Yes","Avian"
"605","BE",17.25,-88.75,"Coastal","Introduced",30.85,14.74,7.16,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"606","BE",17.25,-88.75,"Coastal","Introduced",29.86,15.24,7.24,"Black","Female","Shrub",67.6,3,2.77,"D","Small","Yes","Avian"
"607","BE",17.25,-88.75,"Coastal","Introduced",27.86,11.75,6.71,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"608","BE",17.25,-88.75,"Coastal","Introduced",29.84,15.23,7.24,"Brown","Female","Tree",962.24,4,2.85,"E","Small","Yes","Avian"
"609","BE",17.25,-88.75,"Coastal","Introduced",31.64,17.02,7.5,"Black","Female","Tree",940.4,3,2.54,"D","Small","Yes","Avian"
"610","BE",17.25,-88.75,"Coastal","Introduced",28.61,14,7.05,"Black","Female","Shrub",59.46,3,2.67,"E","Small","Yes","Avian"
"611","BE",17.25,-88.75,"Coastal","Introduced",29.5,14.89,7.18,"Black","Female","Shrub",21.69,3,2.78,"D","Small","Yes","Avian"
"612","BE",17.25,-88.75,"Coastal","Introduced",28.47,13.85,7.03,"Black","Female","Tree",619.08,3,2.75,"D","Small","Yes","Avian"
"613","BE",17.25,-88.75,"Coastal","Introduced",29.67,13.55,6.98,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"614","BE",17.25,-88.75,"Coastal","Introduced",31.3,16.69,7.45,"Black","Female","Shrub",33.4,3,2.56,"E","Small","Yes","Avian"
"615","BE",17.25,-88.75,"Coastal","Introduced",27.58,12.96,6.9,"Black","Female","Shrub",63.91,3,2.73,"C","Large","Yes","Avian"
"616","BE",17.25,-88.75,"Coastal","Introduced",31.98,15.86,7.33,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"617","BE",17.25,-88.75,"Coastal","Introduced",30.66,14.55,7.13,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"618","BE",17.25,-88.75,"Coastal","Introduced",29.81,13.69,7.01,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"619","BE",17.25,-88.75,"Coastal","Introduced",29.86,15.25,7.24,"Black","Female","Tree",53.87,3,2.63,"D","Small","Yes","Avian"
"620","BE",17.25,-88.75,"Coastal","Introduced",27.75,11.63,6.7,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"621","BE",17.25,-88.75,"Coastal","Introduced",31.53,15.41,7.26,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"622","BE",17.25,-88.75,"Coastal","Introduced",30.83,16.21,7.38,"Black","Female","Shrub",51.43,3,2.8,"D","Small","Yes","Avian"
"623","BE",17.25,-88.75,"Coastal","Introduced",30.26,14.14,7.07,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"624","BE",17.25,-88.75,"Coastal","Introduced",28.64,14.03,7.06,"Black","Female","Shrub",57.67,2,2.29,"C","Large","Yes","Avian"
"625","BE",17.25,-88.75,"Coastal","Introduced",27.91,13.29,6.95,"Black","Female","Shrub",34.51,3,2.55,"D","Small","Yes","Avian"
"626","BE",17.25,-88.75,"Coastal","Introduced",31.53,15.41,7.26,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"627","BE",17.25,-88.75,"Coastal","Introduced",29.59,14.97,7.2,"Black","Female","Shrub",44.03,3,2.74,"D","Small","Yes","Avian"
"628","BE",17.25,-88.75,"Coastal","Introduced",30.72,14.6,7.14,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"629","BE",17.25,-88.75,"Coastal","Introduced",30.12,14.01,7.05,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"630","BE",17.25,-88.75,"Coastal","Introduced",30.69,14.57,7.14,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"631","BE",17.25,-88.75,"Coastal","Introduced",29.56,14.94,7.19,"Black","Female","Tree",792.39,3,2.73,"E","Small","Yes","Avian"
"632","BE",17.25,-88.75,"Coastal","Introduced",28.86,12.74,6.86,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"633","BE",17.25,-88.75,"Coastal","Introduced",29.11,13,6.9,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"634","BE",17.25,-88.75,"Coastal","Introduced",28.98,12.87,6.88,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"635","BE",17.25,-88.75,"Coastal","Introduced",29.3,14.68,7.15,"Black","Female","Shrub",52.06,3,2.55,"D","Small","Yes","Avian"
"636","FG",4,-53,"Coastal","Introduced",22.73,18.23,8.48,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"637","FG",4,-53,"Coastal","Introduced",22.68,18.18,8.48,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"638","FG",4,-53,"Coastal","Introduced",23.36,18.86,8.58,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"639","FG",4,-53,"Coastal","Introduced",23.22,18.72,8.56,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"640","FG",4,-53,"Coastal","Introduced",23.94,19.44,8.67,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"641","FG",4,-53,"Coastal","Introduced",22.31,17.81,8.42,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"642","FG",4,-53,"Coastal","Introduced",24.69,20.19,8.78,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"643","FG",4,-53,"Coastal","Introduced",23.48,18.98,8.6,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"644","FG",4,-53,"Coastal","Introduced",21.75,18.75,8.56,"Black","Female","Shrub",33.5,9,1.95,"D","Small","Yes","Avian"
"645","FG",4,-53,"Coastal","Introduced",21.64,18.64,8.55,"Brown","Female","Shrub",32.75,9,1.94,"E","Small","Yes","Avian"
"646","FG",4,-53,"Coastal","Introduced",24.78,20.28,8.79,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"647","FG",4,-53,"Coastal","Introduced",23.03,18.53,8.53,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"648","FG",4,-53,"Coastal","Introduced",22.07,19.07,8.61,"Black","Female","Shrub",42.88,9,2.07,"E","Small","Yes","Avian"
"649","FG",4,-53,"Coastal","Introduced",23.23,18.73,8.56,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"650","FG",4,-53,"Coastal","Introduced",25.35,20.85,8.88,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"651","FG",4,-53,"Coastal","Introduced",21.16,18.16,8.47,"Black","Female","Shrub",40.84,9,2.04,"C","Small","Yes","Avian"
"652","FG",4,-53,"Coastal","Introduced",23.42,18.92,8.59,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"653","FG",4,-53,"Coastal","Introduced",19.38,16.38,8.21,"Brown","Female","Shrub",51.54,9,2.19,"E","Small","Yes","Avian"
"654","FG",4,-53,"Coastal","Introduced",24.39,19.89,8.73,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"655","FG",4,-53,"Coastal","Introduced",22.79,18.29,8.49,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"656","FG",4,-53,"Coastal","Introduced",23.76,20.76,8.86,"Brown","Female","Shrub",27.2,8,1.86,"E","Small","Yes","Avian"
"657","FG",4,-53,"Coastal","Introduced",23.68,19.18,8.63,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"658","FG",4,-53,"Coastal","Introduced",23.23,18.73,8.56,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"659","FG",4,-53,"Coastal","Introduced",24.43,19.93,8.74,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"660","FG",4,-53,"Coastal","Introduced",21.31,18.31,8.5,"Black","Female","Shrub",62.88,10,2.34,"C","Small","Yes","Avian"
"661","FG",4,-53,"Coastal","Introduced",24.68,21.68,9,"Brown","Female","Shrub",44.73,9,2.1,"E","Small","Yes","Avian"
"662","FG",4,-53,"Coastal","Introduced",23.72,19.22,8.63,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"663","FG",4,-53,"Coastal","Introduced",22.79,18.29,8.49,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"664","FG",4,-53,"Coastal","Introduced",22.42,19.42,8.66,"Brown","Female","Shrub",41.28,9,2.05,"E","Small","Yes","Avian"
"665","FG",4,-53,"Coastal","Introduced",22.37,19.37,8.66,"Black","Female","Tree",731.62,9,2.03,"E","Small","Yes","Avian"
"666","FG",4,-53,"Coastal","Introduced",22.59,18.09,8.46,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"667","FG",4,-53,"Coastal","Introduced",21.68,18.68,8.55,"Brown","Female","Shrub",39.56,10,2.36,"E","Small","Yes","Avian"
"668","FG",4,-53,"Coastal","Introduced",24.55,20.05,8.76,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"669","FG",4,-53,"Coastal","Introduced",22.17,19.17,8.63,"Brown","Female","Shrub",64.16,9,2.01,"E","Small","Yes","Avian"
"670","FG",4,-53,"Coastal","Introduced",23.53,19.03,8.6,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"671","FG",4,-53,"Coastal","Introduced",20.99,17.99,8.45,"Black","Female","Tree",714.24,9,2.11,"E","Small","Yes","Avian"
"672","FG",4,-53,"Coastal","Introduced",22.38,19.38,8.66,"Black","Female","Shrub",37.97,9,2.05,"E","Small","Yes","Avian"
"673","FG",4,-53,"Coastal","Introduced",21.18,18.18,8.48,"Brown","Female","Shrub",46.07,10,2.47,"E","Small","Yes","Avian"
"674","FG",4,-53,"Coastal","Introduced",23.86,19.36,8.65,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"675","FG",4,-53,"Coastal","Introduced",22.09,19.09,8.61,"Black","Female","Shrub",41.01,9,1.93,"D","Small","Yes","Avian"
"676","FG",4,-53,"Coastal","Introduced",21.19,18.19,8.48,"Brown","Female","Shrub",72.68,9,2.08,"E","Small","Yes","Avian"
"677","FG",4,-53,"Coastal","Introduced",19.98,16.98,8.3,"Black","Female","Tree",950.46,8,1.58,"D","Small","Yes","Avian"
"678","FG",4,-53,"Coastal","Introduced",21.26,18.26,8.49,"Black","Female","Shrub",32.41,9,2.28,"C","Small","Yes","Avian"
"679","FG",4,-53,"Coastal","Introduced",23.88,19.38,8.66,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"680","FG",4,-53,"Coastal","Introduced",25.23,20.73,8.86,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"681","FG",4,-53,"Coastal","Introduced",23.3,18.8,8.57,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"682","FG",4,-53,"Coastal","Introduced",21,18,8.45,"Black","Female","Shrub",43.84,9,1.96,"E","Small","Yes","Avian"
"683","FG",4,-53,"Coastal","Introduced",20.69,17.69,8.4,"Black","Female","Tree",902.84,10,2.45,"D","Small","Yes","Avian"
"684","FG",4,-53,"Coastal","Introduced",22.5,18,8.45,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"685","FG",4,-53,"Coastal","Introduced",21.43,18.43,8.52,"Brown","Female","Shrub",25.73,9,2.14,"E","Small","Yes","Avian"
"686","FG",4,-53,"Coastal","Introduced",23.75,20.75,8.86,"Brown","Female","Shrub",58.32,9,2.05,"E","Small","Yes","Avian"
"687","FG",4,-53,"Coastal","Introduced",21.45,18.45,8.52,"Black","Female","Shrub",34.39,9,2.29,"C","Small","Yes","Avian"
"688","FG",4,-53,"Coastal","Introduced",21.14,18.14,8.47,"Black","Female","Shrub",71.35,9,1.96,"C","Small","Yes","Avian"
"689","FG",4,-53,"Coastal","Introduced",22.05,19.05,8.61,"Brown","Female","Tree",1152.71,10,2.64,"E","Small","Yes","Avian"
"690","FG",4,-53,"Coastal","Introduced",23.3,18.8,8.57,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"691","FG",4,-53,"Coastal","Introduced",20.9,17.9,8.43,"Brown","Female","Shrub",47.73,9,2.14,"E","Small","Yes","Avian"
"692","FG",4,-53,"Coastal","Introduced",22.24,19.24,8.64,"Black","Female","Shrub",41,9,1.96,"D","Small","Yes","Avian"
"693","FG",4,-53,"Coastal","Introduced",22.38,19.38,8.66,"Black","Female","Tree",584.59,9,2.18,"D","Small","Yes","Avian"
"694","FG",4,-53,"Coastal","Introduced",24.23,21.23,8.93,"Black","Female","Tree",1417.2,9,2.17,"D","Small","Yes","Avian"
"695","FG",4,-53,"Coastal","Introduced",24.7,20.2,8.78,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"696","FG",4,-53,"Coastal","Introduced",23.78,19.28,8.64,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"697","FG",4,-53,"Coastal","Introduced",22.3,17.8,8.42,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"698","FG",4,-53,"Coastal","Introduced",23.97,19.47,8.67,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"699","FG",4,-53,"Coastal","Introduced",23.85,19.35,8.65,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"700","FG",4,-53,"Coastal","Introduced",21.41,18.41,8.51,"Black","Female","Shrub",58.9,9,1.92,"E","Small","Yes","Avian"
"701","FG",4,-53,"Coastal","Introduced",22.65,18.15,8.47,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"702","FG",4,-53,"Coastal","Introduced",21.75,18.75,8.56,"Black","Female","Tree",993.63,9,2.04,"C","Small","Yes","Avian"
"703","FG",4,-53,"Coastal","Introduced",25.04,20.54,8.83,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"704","FG",4,-53,"Coastal","Introduced",22.55,19.55,8.68,"Black","Female","Shrub",34.6,10,2.31,"C","Small","Yes","Avian"
"705","FG",4,-53,"Coastal","Introduced",23.56,20.56,8.83,"Black","Female","Tree",913.17,9,2.13,"D","Small","Yes","Avian"
"706","FG",4,-53,"Coastal","Introduced",23.75,19.25,8.64,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"707","FG",4,-53,"Coastal","Introduced",21.54,17.04,8.31,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"708","FG",4,-53,"Coastal","Introduced",21.19,18.19,8.48,"Black","Female","Shrub",85.23,9,2.11,"D","Small","Yes","Avian"
"709","FG",4,-53,"Coastal","Introduced",21.5,18.5,8.53,"Black","Female","Tree",872.97,8,1.9,"E","Small","Yes","Avian"
"710","FG",4,-53,"Coastal","Introduced",23.81,19.31,8.65,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"711","FG",4,-53,"Coastal","Introduced",23.21,18.71,8.56,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"712","FG",4,-53,"Coastal","Introduced",23.46,20.46,8.82,"Black","Female","Tree",1447.15,9,2.18,"D","Small","Yes","Avian"
"713","FG",4,-53,"Coastal","Introduced",22.87,19.87,8.73,"Brown","Female","Tree",835.89,9,1.94,"E","Small","Yes","Avian"
"714","FG",4,-53,"Coastal","Introduced",21.05,18.05,8.46,"Black","Female","Shrub",48.34,9,2.17,"C","Small","Yes","Avian"
"715","FG",4,-53,"Coastal","Introduced",23.47,18.97,8.6,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"716","FG",4,-53,"Coastal","Introduced",23.61,19.11,8.62,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"717","FG",4,-53,"Coastal","Introduced",22.45,17.95,8.44,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"718","FG",4,-53,"Coastal","Introduced",23.66,19.16,8.62,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"719","FG",4,-53,"Coastal","Introduced",23.3,20.3,8.8,"Black","Female","Shrub",34.4,9,2.12,"C","Small","Yes","Avian"
"720","FG",4,-53,"Coastal","Introduced",22.34,17.84,8.43,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"721","FG",4,-53,"Coastal","Introduced",23.72,19.22,8.63,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"722","FG",4,-53,"Coastal","Introduced",22.8,19.8,8.72,"Black","Female","Tree",1024.87,9,1.94,"D","Small","Yes","Avian"
"723","FG",4,-53,"Coastal","Introduced",22.77,18.27,8.49,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"724","FG",4,-53,"Coastal","Introduced",20.38,17.38,8.36,"Brown","Female","Shrub",51.26,8,1.7,"E","Small","Yes","Avian"
"725","FG",4,-53,"Coastal","Introduced",22.84,19.84,8.73,"Brown","Female","Shrub",50.54,9,1.95,"E","Small","Yes","Avian"
"726","FG",4,-53,"Coastal","Introduced",23.15,18.65,8.55,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"727","FG",4,-53,"Coastal","Introduced",22.78,18.28,8.49,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"728","FG",4,-53,"Coastal","Introduced",22.56,18.06,8.46,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"729","FG",4,-53,"Coastal","Introduced",22.73,19.73,8.71,"Brown","Female","Shrub",31.29,9,2.18,"E","Small","Yes","Avian"
"730","FG",4,-53,"Coastal","Introduced",23.06,18.56,8.53,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"731","FG",4,-53,"Coastal","Introduced",21.75,18.75,8.56,"Black","Female","Shrub",40.25,10,2.45,"D","Small","Yes","Avian"
"732","FG",4,-53,"Coastal","Introduced",22.83,18.33,8.5,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"733","FG",4,-53,"Coastal","Introduced",22.8,19.8,8.72,"Black","Female","Shrub",60.74,9,2.06,"C","Small","Yes","Avian"
"734","FG",4,-53,"Coastal","Introduced",22.01,17.51,8.38,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"735","FG",4,-53,"Coastal","Introduced",23.95,19.45,8.67,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"736","FG",4,-53,"Coastal","Introduced",22.92,19.92,8.74,"Brown","Female","Tree",906.89,9,1.9,"E","Small","Yes","Avian"
"737","FG",4,-53,"Coastal","Introduced",21.69,18.69,8.55,"Black","Female","Shrub",47.52,8,1.84,"D","Small","Yes","Avian"
"738","FG",4,-53,"Coastal","Introduced",24.16,19.66,8.7,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"739","FG",4,-53,"Coastal","Introduced",22.36,17.86,8.43,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"740","FG",4,-53,"Coastal","Introduced",24.13,19.63,8.69,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"741","FG",4,-53,"Coastal","Introduced",21.23,18.23,8.48,"Black","Female","Shrub",45.47,9,1.9,"D","Small","Yes","Avian"
"742","FG",4,-53,"Coastal","Introduced",22.07,19.07,8.61,"Black","Female","Tree",1645.84,9,1.99,"C","Small","Yes","Avian"
"743","FG",4,-53,"Coastal","Introduced",21.83,17.33,8.35,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"744","FG",4,-53,"Coastal","Introduced",22.62,18.12,8.47,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"745","FG",4,-53,"Coastal","Introduced",23.83,19.33,8.65,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"746","FG",4,-53,"Coastal","Introduced",23.66,19.16,8.62,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"747","FG",4,-53,"Coastal","Introduced",23.67,19.17,8.63,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"748","FG",4,-53,"Coastal","Introduced",22.55,19.55,8.68,"Black","Female","Tree",706.19,10,2.45,"C","Small","Yes","Avian"
"749","FG",4,-53,"Coastal","Introduced",21.92,18.92,8.59,"Black","Female","Shrub",29.85,9,1.99,"C","Small","Yes","Avian"
"750","FG",4,-53,"Coastal","Introduced",22.91,19.91,8.74,"Black","Female","Shrub",50.74,9,1.93,"D","Small","Yes","Avian"
"751","FG",4,-53,"Coastal","Introduced",21.6,17.1,8.31,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"752","FG",4,-53,"Coastal","Introduced",20.8,17.8,8.42,"Brown","Female","Tree",972.89,9,2.11,"E","Small","Yes","Avian"
"753","FG",4,-53,"Coastal","Introduced",22.99,18.49,8.52,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"754","FG",4,-53,"Coastal","Introduced",22.57,19.57,8.69,"Black","Female","Shrub",32.7,9,2.06,"E","Small","Yes","Avian"
"755","FG",4,-53,"Coastal","Introduced",23.68,19.18,8.63,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"756","FG",4,-53,"Coastal","Introduced",23.2,20.2,8.78,"Black","Female","Tree",83.8,8,1.88,"D","Small","Yes","Avian"
"757","FG",4,-53,"Coastal","Introduced",21.75,18.75,8.56,"Black","Female","Shrub",50.43,9,2.15,"E","Small","Yes","Avian"
"758","FG",4,-53,"Coastal","Introduced",23.51,19.01,8.6,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"759","FG",4,-53,"Coastal","Introduced",23.23,20.23,8.78,"Brown","Female","Shrub",46.4,9,2.18,"E","Small","Yes","Avian"
"760","FG",4,-53,"Coastal","Introduced",21.71,18.71,8.56,"Black","Female","Shrub",32.87,10,2.55,"D","Small","Yes","Avian"
"761","FG",4,-53,"Coastal","Introduced",21.3,18.3,8.49,"Black","Female","Shrub",14.71,10,2.34,"C","Small","Yes","Avian"
"762","FG",4,-53,"Coastal","Introduced",23.16,20.16,8.77,"Black","Female","Shrub",33.92,9,2.16,"D","Small","Yes","Avian"
"763","FG",4,-53,"Coastal","Introduced",24.69,20.19,8.78,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"764","FG",4,-53,"Coastal","Introduced",23.81,19.31,8.65,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"765","FG",4,-53,"Coastal","Introduced",24.79,20.29,8.79,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"766","FG",4,-53,"Coastal","Introduced",24.12,19.62,8.69,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"767","FG",4,-53,"Coastal","Introduced",20,17,8.3,"Black","Female","Shrub",50.74,8,1.86,"D","Small","Yes","Avian"
"768","FG",4,-53,"Coastal","Introduced",24.5,20,8.75,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"769","FG",4,-53,"Coastal","Introduced",22.08,19.08,8.61,"Black","Female","Shrub",70.96,9,2.19,"D","Small","Yes","Avian"
"770","FG",4,-53,"Coastal","Introduced",20.16,17.16,8.32,"Brown","Female","Shrub",41.95,9,2.17,"E","Small","Yes","Avian"
"771","FG",4,-53,"Coastal","Introduced",20.41,17.41,8.36,"Black","Female","Tree",1310.76,9,1.98,"D","Small","Yes","Avian"
"772","FG",4,-53,"Coastal","Introduced",21,18,8.45,"Black","Female","Shrub",30.05,9,1.93,"D","Small","Yes","Avian"
"773","FG",4,-53,"Coastal","Introduced",23.8,19.3,8.64,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"774","FG",4,-53,"Coastal","Introduced",21.91,18.91,8.59,"Brown","Female","Shrub",25.4,9,2.05,"E","Small","Yes","Avian"
"775","FG",4,-53,"Coastal","Introduced",24.17,19.67,8.7,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"776","FG",4,-53,"Coastal","Introduced",23.16,20.16,8.77,"Black","Female","Shrub",30.03,10,2.41,"C","Small","Yes","Avian"
"777","FG",4,-53,"Coastal","Introduced",24.35,19.85,8.73,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"778","FG",4,-53,"Coastal","Introduced",20.96,16.46,8.22,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"779","FG",4,-53,"Coastal","Introduced",22.89,18.39,8.51,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"780","FG",4,-53,"Coastal","Introduced",21.95,17.45,8.37,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"781","FG",4,-53,"Coastal","Introduced",24.24,19.74,8.71,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"782","FG",4,-53,"Coastal","Introduced",23.75,19.25,8.64,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"783","FG",4,-53,"Coastal","Introduced",21.44,18.44,8.52,"Brown","Female","Shrub",36.52,9,2.21,"E","Small","Yes","Avian"
"784","FG",4,-53,"Coastal","Introduced",22.53,19.53,8.68,"Black","Female","Shrub",71.28,10,2.41,"D","Small","Yes","Avian"
"785","FG",4,-53,"Coastal","Introduced",20.46,17.46,8.37,"Brown","Female","Shrub",36.78,9,2.15,"E","Small","Yes","Avian"
"786","FG",4,-53,"Coastal","Introduced",22.87,18.37,8.51,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"787","FG",4,-53,"Coastal","Introduced",21.12,18.12,8.47,"Brown","Female","Shrub",32.12,8,1.71,"E","Small","Yes","Avian"
